index,inchikey,smiles,HOMO_calc,LUMO_calc,LUMO_calib,LUMO_calib_stds,HOMO_calib,HOMO_calib_stds,GAP_calib,molW,GAP_calc,PCE_calc,Voc_calc,Jsc_calc,FF_calc,EQE_calc,PCE_calib,Voc_calib,Jsc_calib,FF_calib,EQE_calib,PCE_cdiff,PCE_calib_plus
50807,LQTWYIIUULXKEV-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(-c3c(-c4cocc4C(=O)c4cccs4)sc4ccc(C#N)cc34)n2)C(=O)N(C)C1=O,-6.4763529550116505,-2.78449270989416,-3.28486313475185,0.259620415933977,-6.60909408080549,0.21726638536344603,3.3242309460536403,579.619,3.6918602451174904,0.154705870445799,1.9155072901058399,1.242998406,0.65,0.65,0.461538907653257,1.41513686524815,5.019465346519,0.65,0.65,0.306833037207458,0.0
50808,IJEQWMJAEJDYIC-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4ccnc(-c5scc6c5SCCS6)n4)cc3o2)C(=O)N(C)C1=O,-5.75146334044217,-3.48056491349408,-4.068646257415259,0.271044228030621,-5.867652773493449,0.22218310323682897,1.7990065160781898,535.632,2.27089842694809,4.85111829242217,1.21943508650592,61.225277938305,0.65,0.65,5.2590021954108,0.631353742584741,128.19709383715,0.65,0.65,0.407883902988629,4.05120768896656
50809,UXJWBOFLXJKUJU-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3nccc(-c4ccc5ncoc5c4)n3)c3c2SCCS3)C(=O)N(C)C1=O,-5.90350116214237,-2.99828145850765,-3.5924682585139,0.266414938741734,-6.042494604120719,0.220861371989727,2.45002634560682,535.632,2.9052197036347205,1.74289435880423,1.7017185414923501,15.76271127184,0.65,0.65,3.2242480990138,1.1075317414861001,44.8043166441,0.65,0.65,1.48135374020957,2.4642409670558902
50810,YFKQBLCGUOVRQT-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3sc4c(sc5c(F)csc54)c3F)n2)C(=O)N(C)C1=O,-6.040927358999999,-3.4493013072707,-3.83932440396205,0.26638804877676603,-6.10382212678162,0.220633801275708,2.2644977228195695,476.51099999999997,2.5916260517292997,2.7306676515949704,1.2506986927293,33.601892404990004,0.65,0.65,3.47308199874671,0.86067559603795,62.10450938289001,0.65,0.65,0.7424143471517429,1.92402454047916
50811,YJLVEOLNJQYQLF-PKRZOPRNNA-N,CN1C(=O)C(=Cc2onc(-c3ncnc(-c4scc5c4OCCS5)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.15808441494142,-3.49401935039829,-4.053147599203831,0.274709740008486,-6.246284385702549,0.22400901791947397,2.19313678649872,514.501,2.66406506454313,2.23789863816579,1.20598064960171,28.559306658609994,0.65,0.65,2.94672447049448,0.646852400796169,70.1103156598,0.65,0.65,0.7088258323286949,1.84195068662655
50812,KSXQVHCVKGMPSO-PKRZOPRNNA-N,CN1C(=O)C(=Cc2sc(-c3ncnc(-c4nocc4C(=O)O)n3)c3c2SCCO3)C(=O)N(C)C1=O,-6.3545875751062795,-3.33163233378475,-3.7737954414337405,0.275479036311319,-6.44031991389662,0.224324493717487,2.66652447246288,514.501,3.02295524132153,1.0211154191657401,1.36836766621525,11.484699015464999,0.65,0.65,1.69594572884633,0.92620455856626,28.18075495287,0.65,0.65,0.674830309680592,1.86222813071904
50813,FFJUFACMKSQFIF-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncnc(-c3sc4sc5scc(C#N)c5c4c3C#N)n2)C(=O)N(C)C1=O,-6.884102475182719,-3.2889914604632096,-3.77508416956917,0.26584920989445704,-6.968099355294349,0.219369889102233,3.19301518572518,491.539,3.5951110147195093,0.180949635474496,1.41100853953679,1.973675079727,0.65,0.65,0.42164076520059707,0.9249158304308299,7.0159739417299996,0.65,0.65,0.24069112972610102,0.0
50814,PKPJTFXZJHYKBL-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc3sc4sc(-c5ncncn5)c(C#N)c4c3c2C#N)C(=O)N(C)C1=O,-6.8300575095000005,-3.5102686005000003,-4.01448625205799,0.263623053747893,-6.86401196554245,0.218754796048185,2.8495257134844603,491.539,3.3197889089999997,0.39247404352921295,1.1897313995,5.077028522631,0.65,0.65,0.8043880982434909,0.68551374794201,18.059139566455,0.65,0.65,0.411914054714278,0.0
50815,YVMHSZOOFVHVTB-UHFFFAOYNA-N,N#Cc1c(-c2ncnc(-c3sc4sc5sc(-c6nc7ccsc7s6)c(C#N)c5c4c3C#N)n2)sc2sc3sc(-c4nc5ccsc5s4)c(C#N)c3c12,-6.1412091323074804,-3.19296756451659,-3.5339896383348703,0.283807287640002,-6.246046619903001,0.22848938014752998,2.7120569815681295,848.1360000000001,2.94824156779089,1.38298632637378,1.5070324354834101,14.123517546385,0.65,0.65,1.9343398941021699,1.1660103616651298,25.531596150124997,0.65,0.65,0.551353567728393,1.5611761169351501
50816,ZLVRDXNSHGEUKB-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc(C(=O)c3cocc3-c3nccnn3)s2)C(=O)N(C)C1=O,-6.730765686496941,-3.3425187008078803,-3.94147143009332,0.24947331041295898,-6.82854567340636,0.21197720981968302,2.88707424331304,423.41,3.3882469856890602,0.35917107318024893,1.3574812991921201,4.0720685848114995,0.65,0.65,0.8134538242780699,0.7585285699066799,16.504734758915,0.65,0.65,0.45428275109782,0.0
50817,AKUSDCMWJFDBIS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cnc(-c3cocc3C(=O)c3cccs3)nn2)C(=O)N(C)C1=O,-6.73887200406071,-3.5252763912207095,-4.05209248638475,0.265480364106082,-6.81914784913666,0.219687109865648,2.76705536275191,423.41,3.2135956128400003,0.510717173802543,1.17472360877929,6.69102037344,0.65,0.65,0.9357485903757571,0.64790751361525,22.227660373685,0.65,0.65,0.425031416573214,0.0
50818,VLHWXACBZKCJJV-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4ncc(-c5c(F)ccc6nsnc56)cn4)cc3o2)C(=O)N(C)C1=O,-6.421886742000001,-3.4014230625,-3.7368075135431402,0.26304121178895196,-6.5072825904249205,0.21856606346798896,2.77047507688178,515.486,3.0204636794999997,0.9690355644852621,1.2985769375,11.484699015464999,0.65,0.65,1.3689369676131897,0.96319248645686,21.87348348939,0.65,0.65,0.39990140312792294,1.4519681517558998
50819,XSGNLKWFQVRPBN-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc(F)c(-c3cnc(-c4ccc5ncoc5c4)nc3)c3nsnc23)C(=O)N(C)C1=O,-6.42184971011945,-3.77303968356673,-4.05262286384501,0.263624721617336,-6.52349850185866,0.218881596576254,2.47087563801365,515.486,2.64881002655272,1.78843335998384,0.9269603164332699,29.69335067205,0.65,0.65,1.79852724226127,0.6473771361549899,42.757002440945,0.65,0.65,0.010093882277431,1.57182085024905
50820,LVFSPDOGDNZSSS-YLHGWYNBNA-N,C=Cc1ccnc(C2=C3C(=O)N(C)C(c4onc(C=C5C(=O)N(C)C(=O)N(C)C5=O)c4C(=O)O)=C3C(=O)N2C)n1,-5.761749769054901,-3.35734678766039,-3.85110965555536,0.27261948247808604,-5.82916610181491,0.222781256556917,1.9780564462595502,545.4680000000001,2.40440298139451,4.23485371708232,1.3426532123396102,48.542500662305,0.65,0.65,5.41161685864394,0.84889034444464,98.11220458845,0.65,0.65,1.17676314156162,4.184748754814049
50821,SAMAMCOFKAZOPL-YLHGWYNBNA-N,CN1C(=O)C(=CC=Cc2ccnc(C3=C4C(=O)N(C)C(c5oncc5C(=O)O)=C4C(=O)N3C)n2)C(=O)N(C)C1=O,-5.714126549101289,-3.63327020222135,-4.00685702372746,0.274077537019601,-5.73479865478416,0.223712758815066,1.7279416310567,545.4680000000001,2.08085634687994,5.796828939182809,1.06672979777865,83.63414958925,0.65,0.65,6.367673935920121,0.6931429762725401,141.38572954674999,0.65,0.65,0.5708449967373149,4.542573161477759
50822,LVGSAEFONJDBPL-CSKMVECVNA-N,CN1C(=O)C(=Cc2cc3c(-c4ccnc(-c5sccc5C(=O)O)n4)c4c(F)c(F)sc4nc3s2)C(=O)N(C)C1=O,-6.58509680368683,-3.5918445086868296,-4.14054857808056,0.26316209098329,-6.720545150389791,0.21858459150894602,2.57999657230923,597.606,2.993252295,0.9022203818678829,1.10815549131317,12.530243717225002,0.65,0.65,1.25093836838511,0.55945142191944,34.41288779656,0.65,0.65,0.348717986517224,0.0
50823,ZVDHZGZNNXHUIA-CSKMVECVNA-N,CN1C(=O)C(=Cc2csc(-c3nccc(-c4c5ccsc5nc5sc(F)c(F)c45)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.598397963683749,-3.02485738671456,-3.46514113462129,0.270852468752233,-6.684352233337059,0.22181005200499698,3.2192110987157703,597.606,3.5735405769691897,0.233877392770324,1.67514261328544,2.1487408697495,0.65,0.65,0.531731245257574,1.23485886537871,6.62708352059,0.65,0.65,0.29785385248724894,0.0
50824,YLGPIXJVTBXEEB-UHFFFAOYNA-N,N#Cc1c(-c2ncnc(-c3sc4sc5sc(N6C(=O)c7ccccc7C6=O)c(C#N)c5c4c3C#N)n2)sc2sc3sc(N4C(=O)c5ccccc5C4=O)c(C#N)c3c12,-6.476309511,-3.102097833,-3.37342061060851,0.274124874063753,-6.5199426647562895,0.222706889113531,3.14652205414778,859.962,3.374211678,0.44455872902178295,1.597902167,4.2818016346235,0.65,0.65,0.677530557836802,1.32657938939149,7.860374337789999,0.65,0.65,0.232971828815019,0.0
50825,FHXTWDPXMFVWKO-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3cnc(C4=CC(=C(C#N)C#N)C=CS4)nc3)c2C#N)C(=O)N(C)C1=O,-6.3946753575,-3.9094381277267005,-4.3933873843416205,0.269122280709249,-6.4037830626754495,0.22231554987290503,2.01039567833383,536.558,2.4852372297732996,2.1347713719258,0.7905618722732991,41.55880893021,0.65,0.65,1.8612201830332398,0.30661261565838,93.4233250977,0.65,0.65,-0.27355118889256,0.659626074249542
50826,RGHHPTDAYHYZOU-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3ncc(-c4sc(C#N)cc4C#N)cn3)S2)C(=O)N(C)C1=O,-6.4490981265,-4.1089190595,-4.54498005062806,0.268275456825858,-6.54003568774878,0.220266113401267,1.9950556371207198,536.558,2.340179067,2.0848168577343897,0.5910809404999999,54.283587493655006,0.65,0.65,0.9649381291686671,0.15501994937194,95.79866658569999,0.65,0.65,-1.1198787285657201,0.0
50827,PMNBIULMKYPEQR-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(-c3c(F)ccc4nsnc34)n2)C(=O)N(C)C1=O,-6.9361181387579,-3.10858946720995,-3.55348996856143,0.255207720940743,-6.99555351603716,0.215444894821006,3.44206354747573,398.379,3.8275286715479497,0.042335972976835994,1.5914105327900498,0.40942551537095,0.65,0.65,0.257201840917484,1.14651003143857,3.452580401621,0.65,0.65,0.21486586794064802,0.0
50828,OTYTWRLVDLLLJE-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc(F)c(-c3ccncn3)c3nsnc23)C(=O)N(C)C1=O,-6.91151476777858,-3.76908745806845,-4.17513636334881,0.253779798786279,-7.049816456479889,0.21469296131022503,2.8746800931310803,398.379,3.14242730971013,0.48011770442086493,0.93091254193155,7.937549134905,0.65,0.65,0.577449608438239,0.52486363665119,16.932270315675,0.65,0.65,0.097331904017375,0.0
50829,FCBTWRDFZNLYAX-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc3c(c2)sc2cc(-c4ccc(C(=O)c5cocc5C#N)s4)cc4ccn3c42)C(=O)N(C)C1=O,-5.704733033842079,-3.1444925227705895,-3.72294850626509,0.26727306458419303,-5.85166929900099,0.221099002065962,2.1287207927359,590.6419999999999,2.5602405110714903,3.6417588258857405,1.5555074772294097,36.031858683859994,0.65,0.65,4.93671002623088,0.9770514937349101,77.7620591839,0.65,0.65,1.29495120034514,1.65743024679102
50830,WTNUQWDQBWFUKH-UHFFFAOYNA-N,C=Cc1ccnc(-c2cocc2C(=O)c2ccc(-c3nc4ccc(C=C5C(=O)N(C)C(=O)N(C)C5=O)cc4o3)s2)n1,-6.346461561202441,-3.15921386145812,-3.67405272301129,0.266183557699122,-6.45726903725365,0.220393099645704,2.78321631424236,565.567,3.18724769974432,0.716495503409812,1.54078613854188,7.156796915645,0.65,0.65,1.41282434770581,1.02594727698871,21.193891892289997,0.65,0.65,0.696328844296,0.439003197656976
50831,ALMVSSKSUGYYHI-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3cocc3C(=O)c3ccc(-c4nc5ccccc5o4)s3)n2)C(=O)N(C)C1=O,-6.23345877134863,-3.49238601010754,-3.9118794187137502,0.270713829975103,-6.28902689436128,0.22187391996007896,2.3771474756475297,565.567,2.7410727612410897,1.8589875161961,1.20761398989246,23.69168364979,0.65,0.65,2.60719630386098,0.7881205812862501,50.912995522285,0.65,0.65,0.748208787664879,2.40711607466588
50832,OIUMKGAWZVNVDL-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c3c(c(-c4sc5ccc(C#N)cc5c4C(F)(F)F)c4cscc24)N=S=N3)C(=O)N(C)C1=O,-5.932081821000001,-4.01204668059151,-4.5429111837936,0.261682293969697,-6.06270165823907,0.21806358240842896,1.51979047444547,583.5980000000001,1.92003514040849,4.790985291574731,0.68795331940849,107.1799263509,0.65,0.65,1.88096157925202,0.15708881620639997,184.28171484125,0.65,0.65,-2.91002371232271,0.6747574936646011
50833,FRXZKGWRFVCLDU-GLAYEKRENA-N,CN1C(=O)C(=Cc2csc(-c3ncnc(-c4ccc5c(c4)sc4cccc6ccn5c64)n3)c2C(=O)O)C(=O)N(C)C1=O,-5.34419166092503,-2.8858657661167504,-3.32160423384204,0.270948140030123,-5.46023425726228,0.221913681324214,2.13863002342024,594.634,2.45832589480828,5.1816816640984005,1.81413423388325,43.959110602420004,0.65,0.65,6.83989943212878,1.37839576615796,76.3701024151,0.65,0.65,1.65821776803038,3.66811252871987
50834,JPULITGIQJCYGR-GLAYEKRENA-N,CN1C(=O)C(=Cc2cc3ccn4c5ccc(-c6ncnc(-c7sccc7C(=O)O)n6)cc5sc(c2)c34)C(=O)N(C)C1=O,-5.5119569937445405,-2.80534871771173,-3.2941507898877003,0.27371169934234196,-5.666215388758969,0.22326509887914398,2.3720645988712703,594.634,2.70660827603281,3.18883679326079,1.89465128228827,25.903031364794998,0.65,0.65,4.68884723123267,1.4058492101123,51.33043315179,0.65,0.65,1.50001043797187,0.380110934577014
50835,YCLIJBUXUQZEFF-UHFFFAOYNA-N,CN1C(=CC=Cc2ccnc(-c3ncc(-c4ncccn4)cn3)n2)C(c2ccccc2)(c2ccccc2)c2ccccc21,-5.00700609167691,-2.28122518284042,-2.6618052898315696,0.277390158942896,-5.05639868912396,0.224635975771822,2.3945933992923902,557.661,2.7257809088364904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50836,JTRZXMAMRSXMGR-UHFFFAOYNA-N,N#Cc1c(-c2ccc3nsnc3c2)sc2sc3sc(-c4ncnc(-c5sc6sc7sc(-c8ccc9nsnc9c8)c(C#N)c7c6c5C#N)n4)c(C#N)c3c12,-6.5035208954999995,-3.2925775245,-3.5318790170575203,0.275752711999736,-6.65683927091313,0.22420969243467104,3.12496025385561,838.053999999999,3.2109433710000004,0.6177484484791751,1.4074224755000002,6.75514644285,0.65,0.65,0.6243855842989571,1.16812098294248,8.22645316597,0.65,0.65,0.006637135819782,0.0
50837,WYMCPYOQETWDEE-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3nccc(-c4ccncn4)n3)S2)C(=O)N(C)C1=O,-6.3402525885,-3.9592796856016896,-4.36642422749083,0.26940294074397697,-6.376698366235741,0.221446635053159,2.0102741387449097,482.485,2.38097290289831,2.42997095619256,0.74072031439831,50.48872628462,0.65,0.65,2.02489372145312,0.33357577250917,93.4233250977,0.65,0.65,-0.40507723473943097,2.55594308460168
50838,VVOPNMRBRXENHN-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(-c3ccnc(C4=CC(=C(C#N)C#N)C=CS4)n3)n2)C(=O)N(C)C1=O,-6.30837461835697,-3.35339626112324,-3.9448257589002598,0.267185608479356,-6.32853788144321,0.22044865967796698,2.38371212254295,482.485,2.95497835723373,1.21262506338866,1.34660373887676,13.85907712293,0.65,0.65,2.4773878035567902,0.75517424109974,50.48872628462,0.65,0.65,1.2647627401681298,3.3558331657229705
50839,BIFFLEFSCNOOGU-UHFFFAOYNA-N,Cc1nc2c(C=C3C(=O)N(C)C(=O)N(C)C3=O)sc(C3=C4C(=O)N(C)C(c5ccncn5)=C4C(=O)N3C)c2nc1C,-5.659967976,-3.8038562613155698,-4.38966655182712,0.26699648116159597,-5.74088776394152,0.22050904841637198,1.3512212121144,570.591,1.8561117146844301,6.849887782602591,0.8961437386844301,117.63955397675,0.65,0.65,4.54031358838252,0.31033344817288,225.16705610814998,0.65,0.65,-2.30957419422006,2.35422131400783
50840,LXGHBRPDXMFFDQ-UHFFFAOYNA-N,Cc1nc2csc(C3=C4C(=O)N(C)C(c5ccnc(C=C6C(=O)N(C)C(=O)N(C)C6=O)n5)=C4C(=O)N3C)c2nc1C,-5.474240588570219,-3.2914605312517,-3.8882817573838997,0.267646184316037,-5.58130942030774,0.22043011162735,1.6930276629238399,570.591,2.18278005731852,6.539355045206911,1.4085394687483002,71.4518509718,0.65,0.65,7.78184547236598,0.8117182426161,147.54513134139998,0.65,0.65,1.24249042715907,5.09945162603018
50841,VGVXRNKTLBZBSQ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3nccc(-c4ccc5c(c4)sc4cccc6ccn5c64)n3)n2)C(=O)N(C)C1=O,-5.25350152256511,-3.3790802804687297,-3.90954902998173,0.271891360382087,-5.38277391232011,0.22229497289168104,1.47322488233838,545.5840000000001,1.87442124209638,0.0,0.0,0.0,0.0,0.0,10.0055454175569,0.79045097001827,194.81097418965,0.65,0.65,10.0055454175569,5.6087848012916695
50842,NSHZNCMOMJDLJS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc3ccn4c5ccc(-c6ccnc(-c7ncccn7)n6)cc5sc(c2)c34)C(=O)N(C)C1=O,-5.5572924314919,-2.7548272167421297,-3.3830064528906,0.27387237703641,-5.75710974144304,0.22317250239225397,2.37410328855244,545.5840000000001,2.80246521474977,2.55356128789234,1.94517278325787,20.2039222554,0.65,0.65,4.39249209836802,1.3169935471093999,51.33043315179,0.65,0.65,1.8389308104756799,2.68793587819857
50843,VQFHNOBUDPOOEW-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3c4c(=O)n(C)c(=O)c4cc4c5cccc6c(C#N)ccc(c34)c65)c2C#N)C(=O)N(C)C1=O,-7.0204970195754095,-4.000050917657029,-4.3629337260645,0.245182860407209,-6.98389922702634,0.20827193096384902,2.62096550096184,608.595,3.0204461019183797,0.522322193265628,0.6999490823429712,11.484699015464999,0.65,0.65,0.692390677179319,0.33706627393550004,31.614294791040003,0.65,0.65,0.170068483913691,0.0
50844,SRVBUKDSLFUGSW-PWIKPTQSNA-N,CN1C(=O)C(=Cc2noc(-c3nccc(C(=O)O)n3)c2C(=O)O)C(=O)N(C)C1=O,-7.51233451283678,-3.61416364828253,-4.23062507795348,0.268584379877366,-7.60373977023673,0.221331962110303,3.37311469228325,401.291,3.8981708645542503,0.014204468036129,1.08583635171747,0.2013298565642,0.65,0.65,0.13261039341030198,0.46937492204652004,4.348157516280501,0.65,0.65,0.11840592537417301,0.0
50845,VJHHUUHHWJHPPG-CSKMVECVNA-N,CN1C(=O)C(=Cc2onc(-c3cocc3C(=O)c3ccc(C=Cc4ccncn4)s3)c2C(=O)O)C(=O)N(C)C1=O,-6.42443088173473,-3.3778014697683503,-3.8134631780143797,0.274561578901166,-6.48766837075418,0.22365101765110298,2.6742051927398,559.516,3.04662941196638,0.90251580454944,1.32219853023165,10.505234058345,0.65,0.65,1.60164310387938,0.88653682198562,27.804593925875,0.65,0.65,0.699127299329938,0.478497395011364
50846,LDQFKHRSLLOJRD-CSKMVECVNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3ccc(C(=O)c4cocc4-c4nocc4C(=O)O)s3)n2)C(=O)N(C)C1=O,-6.340170440150031,-2.96027949200998,-3.4406032421105097,0.26945667555984304,-6.46643867738911,0.221601214300089,3.0258354352785997,559.516,3.3798909481400496,0.47622313474865,1.73972050799002,4.2128751965364994,0.65,0.65,0.9202287835941579,1.25939675788949,11.245553332780002,0.65,0.65,0.444005648845508,0.0
50847,ULSULNZUEBDIFZ-VJSLDGLSNA-N,CN1C(=O)C(=CC2=C3OCCOC3=C(c3ccnc(-c4nocc4C(=O)O)n3)[Si]2(C)C)C(=O)N(C)C1=O,-6.30180376472875,-3.3742091751916097,-3.9423726000931603,0.276014020676097,-6.418708830959769,0.224771521463562,2.4763362308666097,523.534,2.92759458953714,1.28764884828537,1.3257908248083898,14.947550240025,0.65,0.65,2.08544396663664,0.75762739990684,42.363364047679994,0.65,0.65,0.797795118351265,1.4810580128581798
50848,WSGHZVYEXFZGSH-VJSLDGLSNA-N,CN1C(=O)C(=Cc2onc(-c3nccc(C4=C5OCCOC5=C[Si]4(C)C)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.23140465518871,-3.09563710690403,-3.7050948038511904,0.276944373392479,-6.3276372340148495,0.22494804967276602,2.62254243016366,523.534,3.1357675482846803,0.836457740447067,1.60436289309597,8.02396420956,0.65,0.65,2.01869238609458,0.9949051961488101,31.227414871574997,0.65,0.65,1.18223464564751,1.3643427228416
50849,XVCPOABKBIMSQY-CSKMVECVNA-N,CN1C(=O)C(=Cc2onc(-c3cocc3C(=O)c3ccc(-c4sc(C#N)cc4C#N)s3)c2C(=O)O)C(=O)N(C)C1=O,-6.8818730157999095,-3.6044231763494103,-4.13013455082103,0.26971172892594797,-6.94730227257274,0.22120581797186603,2.8171677217517104,587.5509999999999,3.2774498394505,0.408779220479849,1.09557682365059,5.7424015992460005,0.65,0.65,0.7239617453946621,0.56986544917897,19.551986064065,0.65,0.65,0.315182524914813,0.0
50850,MTKNIFMEDWDHAL-CSKMVECVNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3ccc(C(=O)c4cocc4-c4nocc4C(=O)O)s3)c2C#N)C(=O)N(C)C1=O,-6.81121434459866,-3.57183751479308,-3.9617867621902203,0.269167067417115,-6.846990551831981,0.221317405455044,2.88520378964176,587.5509999999999,3.23937682980558,0.465206917537134,1.1281624852069199,6.346321906021499,0.65,0.65,0.7916674536107979,0.7382132378097801,16.504734758915,0.65,0.65,0.32646053607366404,0.0
50851,GKJABRAOVCYWEM-NSJMMFDCNA-N,CN1C(=O)C(=Cc2onc(-c3sc4ccc(C#N)cc4c3-c3scc4c3OCCS4)c2C(=O)O)C(=O)N(C)C1=O,-5.92267363912165,-3.65034927839392,-4.19245282097884,0.26808689942932995,-6.0351337007545,0.220512488501438,1.84268087977566,592.636,2.27232436072773,4.17568747412999,1.04965072160608,61.225277938305,0.65,0.65,3.9616921702989196,0.50754717902116,120.13011589799999,0.65,0.65,-0.213995303831062,2.22093382102924
50852,WMCKDNIVDXUPIL-NSJMMFDCNA-N,CN1C(=O)C(=Cc2sc(-c3c(-c4nocc4C(=O)O)sc4ccc(C#N)cc34)c3c2SCCO3)C(=O)N(C)C1=O,-6.27632558143136,-3.2959139453625603,-3.7040942009723103,0.26550615218344303,-6.372613246323549,0.21911695837503697,2.6685190453512404,592.636,2.9804116360688,1.16788088414284,1.4040860546374399,12.801250945015,0.65,0.65,1.82357360539106,0.9959057990276899,28.18075495287,0.65,0.65,0.655692721248215,0.645024547025995
50853,JAODQALHNMFSAX-RPGFEBOUNA-N,CN1C(=O)C(=Cc2noc(-c3c(-c4sccc4C(=O)O)sc4ccc(C#N)cc34)c2C(=O)O)C(=O)N(C)C1=O,-6.69287371693532,-3.48152209809105,-3.93248565975394,0.26815918563838104,-6.81301992509619,0.22029614560090802,2.88053426534225,562.5409999999999,3.21135161884427,0.53481655047679,1.21847790190895,6.75514644285,0.65,0.65,0.832479841186388,0.76751434024606,16.693016179384998,0.65,0.65,0.297663290709598,0.0
50854,YAPGAZMYQIOPTL-RPGFEBOUNA-N,CN1C(=O)C(=Cc2csc(-c3sc4ccc(C#N)cc4c3-c3oncc3C(=O)O)c2C(=O)O)C(=O)N(C)C1=O,-6.8078501827287194,-3.3530758774899305,-3.83179497626477,0.267209126070941,-6.9082121423048,0.219796380366938,3.0764171660400295,562.5409999999999,3.45477430523879,0.28828664237494,1.34692412251007,3.2940408172619997,0.65,0.65,0.5516713413760971,0.86820502373523,9.779253771495,0.65,0.65,0.26338469900115696,0.0
50855,NBBJKAHPZZURPJ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3ccc(C(=O)c4cocc4C#N)s3)c3c2SCCS3)C(=O)N(C)C1=O,-6.16376526212757,-3.37439394820225,-3.97502240466801,0.263330511770521,-6.25895824572539,0.219308958767359,2.28393584105738,541.6569999999999,2.78937131392532,1.79759482792775,1.32560605179775,20.870118690525,0.65,0.65,2.82155473861612,0.72497759533199,59.897884203494996,0.65,0.65,1.0239599106883701,2.13118016220221
50856,SLROUDTVVUAFHU-PKRZOPRNNA-N,CN1C(=O)C(=Cc2onc(-c3ncc(-c4ccncn4)cn3)c2C(=O)O)C(=O)N(C)C1=O,-7.2927112356663,-3.31990875488811,-3.8865117372964306,0.269177705123464,-7.38887408076516,0.22159293607168398,3.5023623434687297,435.356,3.97280248077819,0.005685211025067,1.3800912451118899,0.06339957928193499,0.65,0.65,0.151566767965099,0.8134882627035691,2.8674792624725,0.65,0.65,0.145881556940032,0.0
50857,NIHLFSVGMTZKQA-PKRZOPRNNA-N,CN1C(=O)C(=Cc2nccc(-c3cnc(-c4nocc4C(=O)O)nc3)n2)C(=O)N(C)C1=O,-7.26543921810444,-3.54740460504834,-4.01872146381055,0.268078408941092,-7.387170854168611,0.22079209238040998,3.36844939035806,435.356,3.7180346130561,0.07870818082499,1.1525953949516599,1.050970635429,0.65,0.65,0.19532160985925898,0.68127853618945,4.4123827259525,0.65,0.65,0.11661342903426901,0.0
50858,WUKMWJRMGGHBDI-UHFFFAOYNA-N,CN1C(=O)C(=CC2=C3OCCOC3=C(c3ncc(-c4ccncn4)cn3)[Si]2(C)C)C(=O)N(C)C1=O,-5.871519369158309,-3.0748864485,-3.67768202010027,0.272264772625466,-5.97523130891375,0.22329904192499,2.29754928881348,490.55199999999996,2.7966329206583103,2.1684283376126,1.6251135515000001,20.535673438865,0.65,0.65,3.89429014081101,1.02231797989973,58.625950012825,0.65,0.65,1.7258618031984099,2.3858402114965003
50859,SVIZGBTYKBNCMR-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(-c3cnc(C4=C5OCCOC5=C[Si]4(C)C)nc3)n2)C(=O)N(C)C1=O,-5.687179360499999,-2.86034462620751,-3.44694024286723,0.26702464389464897,-5.84434733007591,0.22060996661463897,2.39740708720868,490.55199999999996,2.8268347342924907,2.2652993788283102,1.8396553737924901,18.951200208004998,0.65,0.65,4.01300290566655,1.25305975713277,49.288463387865,0.65,0.65,1.74770352683824,2.7985114505781503
